Date_Time,Serial#,Wavelength[nm],Power[W],Temperature_1[C],Temperature_2[C]
2022-04-27 12:12:15,dmg,375,2.88589363e-05,21.0,22.75
2022-04-27 12:13:10,dmg,375,2.88217998e-05,21.0,23.0
2022-04-27 12:13:55,dmg,375,2.88217998e-05,21.0,23.0
2022-04-27 12:14:45,dmg,375,2.88069514e-05,21.0,23.0
2022-04-27 12:15:35,dmg,375,2.88069514e-05,21.0,23.0
2022-04-27 12:16:25,dmg,375,2.87846724e-05,21.0,23.0
2022-04-27 12:17:15,dmg,375,2.86918366e-05,21.0,23.0
2022-04-27 12:18:05,dmg,375,2.87363964e-05,21.0,23.0
2022-04-27 12:18:55,dmg,375,2.88886404e-05,21.0,23.0
2022-04-27 12:19:45,dmg,375,2.87586754e-05,21.0,23.25
2022-04-27 12:20:35,dmg,375,2.88032352e-05,21.0,23.25
2022-04-27 12:21:25,dmg,375,2.87958119e-05,21.0,23.25
2022-04-27 12:22:15,dmg,375,2.87512521e-05,21.0,23.25
2022-04-27 12:23:05,dmg,375,2.8825516e-05,21.0,23.5
2022-04-27 12:23:55,dmg,375,2.87846724e-05,21.0,23.5
2022-04-27 12:24:45,dmg,375,2.87475359e-05,21.0,23.5
2022-04-27 12:25:36,dmg,375,2.87586754e-05,21.0,23.75
2022-04-27 12:26:26,dmg,375,2.88366555e-05,21.0,23.75
2022-04-27 12:27:16,dmg,375,2.88217998e-05,21.0,23.75
2022-04-27 12:28:06,dmg,375,2.88812153e-05,21.0,23.75
2022-04-27 12:28:56,dmg,375,2.87883813e-05,21.0,24.0
2022-04-27 12:29:46,dmg,375,2.88069514e-05,21.25,24.0
2022-04-27 12:30:36,dmg,375,2.87512521e-05,21.0,24.0
2022-04-27 12:31:26,dmg,375,2.87661042e-05,21.0,24.0
2022-04-27 12:32:16,dmg,375,2.87401126e-05,21.0,24.25
2022-04-27 12:33:06,dmg,375,2.87438233e-05,21.0,24.0
2022-04-27 12:33:56,dmg,375,2.877724e-05,21.0,24.25
2022-04-27 12:34:46,dmg,375,2.86992654e-05,21.0,24.25
2022-04-27 12:35:36,dmg,375,2.88143765e-05,21.25,24.25
2022-04-27 12:36:26,dmg,375,2.87920957e-05,21.25,24.25
2022-04-27 12:37:16,dmg,375,2.8825516e-05,21.25,24.25
2022-04-27 12:38:06,dmg,375,2.87735311e-05,21.25,24.25
2022-04-27 12:38:56,dmg,375,2.87586754e-05,21.25,24.25
2022-04-27 12:39:46,dmg,375,2.88032352e-05,21.0,24.25
2022-04-27 12:40:36,dmg,375,2.87883813e-05,21.25,24.25
2022-04-27 12:41:26,dmg,375,2.87809562e-05,21.25,24.25
2022-04-27 12:42:16,dmg,375,2.88960709e-05,21.25,24.5
2022-04-27 12:43:06,dmg,375,2.88923547e-05,21.0,24.5
2022-04-27 12:43:56,dmg,375,2.87846724e-05,21.0,24.5
2022-04-27 12:44:46,dmg,375,2.88440806e-05,21.25,24.5
2022-04-27 12:45:36,dmg,375,2.87549647e-05,21.25,24.5
2022-04-27 12:46:26,dmg,375,2.88737901e-05,21.25,24.5
2022-04-27 12:47:16,dmg,375,2.87920957e-05,21.25,24.5
2022-04-27 12:48:06,dmg,375,2.87883813e-05,21.25,24.5
2022-04-27 12:48:56,dmg,375,2.87512521e-05,21.25,24.5
2022-04-27 12:49:47,dmg,375,2.87846724e-05,21.25,24.5
2022-04-27 12:50:37,dmg,375,2.87549647e-05,21.25,24.5
2022-04-27 12:51:27,dmg,375,2.88143765e-05,21.0,24.25
2022-04-27 12:52:17,dmg,375,2.88217998e-05,21.25,24.25
