Date_Time,Serial#,Wavelength[nm],Power[W],Temperature_1[C],Temperature_2[C]
2022-03-01 11:17:18,dmg,375,3.31886404e-05,76.75,24.0
2022-03-01 11:17:53,dmg,375,3.31700758e-05,76.5,24.0
2022-03-01 11:18:38,dmg,375,3.32369164e-05,76.5,24.0
2022-03-01 11:19:28,dmg,375,3.31960655e-05,76.0,24.0
2022-03-01 11:20:18,dmg,375,3.31737865e-05,75.75,24.0
2022-03-01 11:21:08,dmg,375,3.31737865e-05,66.25,24.25
2022-03-01 11:21:58,dmg,375,3.3255481e-05,62.0,24.5
2022-03-01 11:22:48,dmg,375,3.33148964e-05,72.25,24.75
2022-03-01 11:23:38,dmg,375,3.32926138e-05,78.25,24.75
2022-03-01 11:24:28,dmg,375,3.31775009e-05,81.25,25.0
2022-03-01 11:25:18,dmg,375,3.32220588e-05,82.25,25.0
2022-03-01 11:26:09,dmg,375,3.32888994e-05,82.5,25.0
2022-03-01 11:26:59,dmg,375,3.33148964e-05,82.25,25.0
2022-03-01 11:27:36,dmg,375,3.33148964e-05,82.0,25.0
2022-03-01 11:28:11,dmg,375,3.34782781e-05,81.5,25.0
2022-03-01 11:28:46,dmg,375,3.34188626e-05,81.25,25.0
2022-03-01 11:29:20,dmg,375,3.33260359e-05,80.75,25.0
2022-03-01 11:29:55,dmg,375,3.33148964e-05,80.25,25.25
2022-03-01 11:30:30,dmg,375,3.34337201e-05,80.0,25.25
2022-03-01 11:31:17,dmg,375,3.3404016e-05,79.25,25.25
2022-03-01 11:32:07,dmg,375,3.34634242e-05,78.75,25.25
2022-03-01 11:32:57,dmg,375,3.32777599e-05,78.25,25.25
2022-03-01 11:33:47,dmg,375,3.3329743e-05,78.25,25.0
2022-03-01 11:34:37,dmg,375,3.33891585e-05,80.5,25.0
2022-03-01 11:35:27,dmg,375,3.32963245e-05,81.25,24.75
2022-03-01 11:36:17,dmg,375,3.3400298e-05,81.25,24.75
2022-03-01 11:37:07,dmg,375,3.34374345e-05,80.75,24.75
2022-03-01 11:37:57,dmg,375,3.33631651e-05,80.25,24.75
2022-03-01 11:38:47,dmg,375,3.32851851e-05,79.75,25.0
2022-03-01 11:39:37,dmg,375,3.33408825e-05,79.25,25.0
2022-03-01 11:40:27,dmg,375,3.32591953e-05,78.75,25.0
2022-03-01 11:41:17,dmg,375,3.33371754e-05,79.5,25.0
2022-03-01 11:42:07,dmg,375,3.34151555e-05,81.25,25.25
2022-03-01 11:42:57,dmg,375,3.3307464e-05,81.5,25.25
2022-03-01 11:43:48,dmg,375,3.34671386e-05,81.5,25.25
2022-03-01 11:44:35,dmg,375,3.33854441e-05,80.75,25.25
2022-03-01 11:45:19,dmg,375,3.32851851e-05,80.5,25.25
2022-03-01 11:46:03,dmg,375,3.3404016e-05,79.75,25.25
2022-03-01 11:46:47,dmg,375,3.34114375e-05,79.25,25.25
2022-03-01 11:47:30,dmg,375,3.33817334e-05,78.75,25.25
2022-03-01 11:48:14,dmg,375,3.34597134e-05,80.0,25.25
2022-03-01 11:49:02,dmg,375,3.3329743e-05,81.5,25.25
2022-03-01 11:49:52,dmg,375,3.33668795e-05,81.5,25.25
2022-03-01 11:50:42,dmg,375,3.33000389e-05,81.25,25.25
2022-03-01 11:51:32,dmg,375,3.34634242e-05,80.75,25.25
2022-03-01 11:52:22,dmg,375,3.3378019e-05,80.25,25.25
2022-03-01 11:53:12,dmg,375,3.33223179e-05,79.5,25.0
2022-03-01 11:54:02,dmg,375,3.34114375e-05,79.0,25.25
2022-03-01 11:54:52,dmg,375,3.3352022e-05,79.25,25.25
2022-03-01 11:55:42,dmg,375,3.34077231e-05,81.25,25.25
2022-03-01 11:56:32,dmg,375,3.34559991e-05,81.75,25.25
2022-03-01 11:57:22,dmg,375,3.34188626e-05,81.5,25.25
2022-03-01 11:58:12,dmg,375,3.34671386e-05,81.0,25.25
2022-03-01 11:59:02,dmg,375,3.3426295e-05,80.5,25.0
2022-03-01 11:59:52,dmg,375,3.34300021e-05,80.0,25.25
2022-03-01 12:00:42,dmg,375,3.33854441e-05,79.25,25.25
2022-03-01 12:01:32,dmg,375,3.33854441e-05,78.5,25.25
2022-03-01 12:02:22,dmg,375,3.33854441e-05,80.25,25.25
2022-03-01 12:03:12,dmg,375,3.34337201e-05,81.75,25.25
2022-03-01 12:04:01,dmg,375,3.3422577e-05,81.75,25.25
2022-03-01 12:04:51,dmg,375,3.33928729e-05,81.5,25.25
2022-03-01 12:05:40,dmg,375,3.33817334e-05,80.75,25.25
2022-03-01 12:06:30,dmg,375,3.33965836e-05,80.25,25.5
2022-03-01 12:07:20,dmg,375,3.34337201e-05,79.75,25.5
2022-03-01 12:08:10,dmg,375,3.33668795e-05,79.25,25.5
2022-03-01 12:09:00,dmg,375,3.33148964e-05,78.75,25.5
2022-03-01 12:09:50,dmg,375,3.34857032e-05,80.75,25.75
2022-03-01 12:10:39,dmg,375,3.33631651e-05,81.5,25.75
2022-03-01 12:11:29,dmg,375,3.3404016e-05,81.5,25.75
2022-03-01 12:12:19,dmg,375,3.34337201e-05,81.25,25.75
2022-03-01 12:13:09,dmg,375,3.3426295e-05,80.75,25.75
2022-03-01 12:13:59,dmg,375,3.3378019e-05,80.25,25.75
2022-03-01 12:14:49,dmg,375,3.34634242e-05,79.75,25.75
2022-03-01 12:15:39,dmg,375,3.3378019e-05,78.75,25.75
2022-03-01 12:16:29,dmg,375,3.33260359e-05,79.25,25.5
2022-03-01 12:17:19,dmg,375,3.3404016e-05,81.5,25.5
2022-03-01 12:18:09,dmg,375,3.33817334e-05,81.75,25.5
2022-03-01 12:18:59,dmg,375,3.34374345e-05,81.5,25.5
2022-03-01 12:19:49,dmg,375,3.3422577e-05,81.0,25.75
2022-03-01 12:20:39,dmg,375,3.3426295e-05,80.5,25.75
