Date_Time,Serial#,Wavelength[nm],Power[W],Temperature_1[C],Temperature_2[C]
2022-03-18 14:43:53,dmg,375,2.99060866e-05,21.0,22.0
2022-03-18 14:44:43,dmg,375,2.98689502e-05,20.75,22.25
2022-03-18 14:45:33,dmg,375,2.97649822e-05,21.0,22.25
2022-03-18 14:46:23,dmg,375,2.98689502e-05,20.75,22.25
2022-03-18 14:47:13,dmg,375,2.97761235e-05,21.0,22.25
2022-03-18 14:48:03,dmg,375,2.98318228e-05,21.0,22.25
2022-03-18 14:48:53,dmg,375,2.96795715e-05,21.0,22.25
2022-03-18 14:49:43,dmg,375,2.9787263e-05,21.0,22.25
2022-03-18 14:50:33,dmg,375,2.97315637e-05,20.75,22.5
2022-03-18 14:51:24,dmg,375,2.97724073e-05,21.0,22.5
2022-03-18 14:52:14,dmg,375,2.98466712e-05,21.0,22.5
2022-03-18 14:53:04,dmg,375,2.97724073e-05,21.0,22.5
2022-03-18 14:53:54,dmg,375,2.97946863e-05,21.0,22.5
2022-03-18 14:54:44,dmg,375,2.98429622e-05,21.0,22.5
2022-03-18 14:55:34,dmg,375,2.97055685e-05,21.0,22.75
2022-03-18 14:56:24,dmg,375,2.96572925e-05,21.0,22.75
2022-03-18 14:57:14,dmg,375,2.96424441e-05,21.0,22.5
2022-03-18 14:58:04,dmg,375,2.98578107e-05,21.0,22.75
2022-03-18 14:58:54,dmg,375,2.98429622e-05,21.0,22.75
2022-03-18 14:59:44,dmg,375,2.97686911e-05,21.0,22.75
2022-03-18 15:00:34,dmg,375,2.98355317e-05,21.0,22.75
2022-03-18 15:01:24,dmg,375,2.97835468e-05,21.0,22.75
2022-03-18 15:02:14,dmg,375,2.97984025e-05,21.0,22.75
2022-03-18 15:03:04,dmg,375,2.98503855e-05,21.0,22.75
2022-03-18 15:03:54,dmg,375,2.97909719e-05,21.0,23.0
2022-03-18 15:04:44,dmg,375,2.98429622e-05,21.0,23.0
2022-03-18 15:05:34,dmg,375,2.9787263e-05,21.0,23.0
2022-03-18 15:06:24,dmg,375,2.98541017e-05,21.0,23.0
2022-03-18 15:07:14,dmg,375,2.98206814e-05,21.0,23.0
2022-03-18 15:08:04,dmg,375,2.97464121e-05,21.0,23.0
2022-03-18 15:08:54,dmg,375,2.97835468e-05,21.0,23.0
2022-03-18 15:09:44,dmg,375,2.97835468e-05,21.0,23.0
2022-03-18 15:10:35,dmg,375,2.97984025e-05,21.0,23.0
2022-03-18 15:11:25,dmg,375,2.97835468e-05,21.0,23.0
2022-03-18 15:12:15,dmg,375,2.98169671e-05,21.25,23.0
2022-03-18 15:13:05,dmg,375,2.96832877e-05,21.25,23.0
2022-03-18 15:13:55,dmg,375,2.98726663e-05,21.25,23.25
2022-03-18 15:14:45,dmg,375,2.97352726e-05,21.25,23.25
2022-03-18 15:15:35,dmg,375,2.98689502e-05,21.0,23.25
