10.0,81.9,1.0,2.9,39.442936,37.679655,39.912879,3964443094.0,410.0,980.0,18.742903,128.0,17.0
10.0,81.9,1.0,2.9,37.317455,36.238362,40.665296,3964443294.0,410.0,980.0,18.751145,128.0,131.0
10.0,81.9,1.0,2.9,36.852518,35.356823,39.199908,3964443494.0,410.0,980.0,8.766668,128.0,132.0
10.0,81.9,1.0,2.9,37.743355,35.80652,40.673504,3964443694.0,410.0,980.0,21.080821,128.0,131.0
10.0,81.9,1.0,2.9,51.109291,48.12928,42.421038,3964444447.0,410.0,980.0,18.521499,128.0,8.0
10.0,81.9,1.0,2.9,52.027742,49.715827,40.143567,3964444647.0,390.0,960.0,17.497143,128.0,132.0
10.0,81.9,1.0,2.9,52.667809,50.318675,40.769667,3964444847.0,390.0,980.0,13.900298,128.0,131.0
10.0,81.9,1.0,2.9,52.443158,49.963597,40.213585,3964445047.0,390.0,940.0,16.372495,128.0,131.0
10.0,81.9,1.0,2.9,52.136081,49.577023,39.191185,3964445247.0,410.0,980.0,18.187923,128.0,131.0
10.0,81.9,1.0,2.9,52.250339,49.470182,38.99767,3964445447.0,390.0,960.0,18.11239,128.0,131.0
10.0,81.9,1.0,2.9,54.293025,52.211826,40.43768,3964456577.0,390.0,880.0,12.89259,128.0,260.0
10.0,81.9,1.0,2.9,53.631627,51.721072,39.795914,3964456777.0,390.0,920.0,14.360436,128.0,132.0
10.0,81.9,1.0,2.9,53.868036,51.732849,39.530275,3964456977.0,390.0,900.0,15.774602,128.0,132.0
10.0,81.9,1.0,2.9,53.697509,52.269761,41.178693,3964457177.0,410.0,940.0,18.547172,128.0,132.0
10.0,81.9,1.0,2.9,53.380122,51.393604,40.388537,3964457377.0,410.0,940.0,18.690257,128.0,131.0
10.0,81.9,1.0,2.9,53.051395,50.944627,39.59411,3964457577.0,390.0,940.0,16.660836,128.0,131.0
10.0,81.9,1.0,2.9,53.601885,51.411502,39.522137,3964457776.0,410.0,960.0,13.988725,128.0,131.0
10.0,81.9,1.0,2.9,54.200501,52.012305,41.077999,3964457976.0,410.0,960.0,21.577161,128.0,132.0
10.0,81.9,1.0,2.9,53.239308,51.482651,39.172211,3964458176.0,410.0,960.0,16.252563,128.0,132.0
10.0,81.9,1.0,2.9,53.499411,51.528246,40.492867,3964458377.0,390.0,940.0,17.354691,128.0,131.0
10.0,81.9,1.0,2.9,53.991079,52.238429,40.467207,3964469508.0,390.0,920.0,21.60257,128.0,262.0
10.0,81.9,1.0,2.9,54.350476,53.051429,40.222609,3964469708.0,410.0,940.0,15.955582,128.0,131.0
10.0,81.9,1.0,2.9,54.340186,52.942946,39.462123,3964469908.0,410.0,940.0,15.309153,128.0,132.0
10.0,81.9,1.0,2.9,54.46448,53.241625,41.461078,3964470108.0,390.0,920.0,16.789036,128.0,132.0
10.0,81.9,1.0,2.9,53.652092,52.656132,41.568075,3964470308.0,390.0,940.0,14.6394,128.0,132.0
10.0,81.9,1.0,2.9,52.862781,51.997104,40.308008,3964470508.0,390.0,900.0,17.369837,128.0,131.0
10.0,81.9,1.0,2.9,54.07884,52.641619,39.367057,3964470708.0,410.0,960.0,13.772178,128.0,131.0
10.0,81.9,1.0,2.9,53.804376,52.181141,40.191609,3964470908.0,410.0,940.0,17.030595,128.0,132.0
10.0,81.9,1.0,2.9,52.860122,51.731093,39.796585,3964471108.0,410.0,960.0,20.112241,128.0,132.0
10.0,81.9,1.0,2.9,53.469396,52.270287,39.093677,3964471309.0,410.0,960.0,14.376247,128.0,129.0
10.0,81.9,1.0,2.9,53.075058,52.184006,39.898792,3964482440.0,410.0,940.0,15.219975,128.0,262.0
10.0,81.9,1.0,2.9,52.924563,52.376792,40.406889,3964482640.0,390.0,920.0,20.41982,128.0,132.0
10.0,81.9,1.0,2.9,52.983477,52.07082,40.641126,3964482840.0,390.0,900.0,16.958901,128.0,132.0
10.0,81.9,1.0,2.9,54.300051,53.302969,40.936876,3964483040.0,430.0,980.0,21.542772,128.0,132.0
10.0,81.9,1.0,2.9,53.092515,52.306857,40.844111,3964483240.0,410.0,940.0,14.362504,128.0,131.0
10.0,81.9,1.0,2.9,52.127408,51.695247,39.799466,3964483440.0,390.0,920.0,16.088039,128.0,131.0
