10.0,81.9,1.0,2.9,46.779261,42.624193,40.098119,3974035487.0,86.015625,43.2,30.291435,0.0,0.0
10.0,81.9,1.0,2.9,46.695147,43.316467,0.507493,3974035613.0,47.0625,43.2,7.047938,0.0,0.0
10.0,81.9,1.0,2.9,46.699531,43.485297,0.511056,3974035735.0,86.109375,43.2,7.76122,0.0,0.0
10.0,81.9,1.0,2.9,46.799463,42.645059,40.159709,3974035872.0,47.05,43.2,26.816282,0.0,0.0
10.0,81.9,1.0,2.9,46.645814,43.417801,0.578745,3974035988.0,46.978125,43.2,8.198536,0.0,0.0
10.0,81.9,1.0,2.9,46.790781,42.698616,40.121981,3974036120.0,86.24375,43.2,30.589256,0.0,0.0
10.0,81.9,1.0,2.9,46.662307,43.330706,0.504271,3974036247.0,47.1,43.2,6.778438,0.0,0.0
10.0,81.9,1.0,2.9,46.709505,43.373658,0.507731,3974036369.0,86.05625,43.2,7.035474,0.0,0.0
10.0,81.9,1.0,2.9,46.786096,42.643575,40.175342,3974036506.0,47.140625,43.2,28.690761,0.0,0.0
10.0,81.9,1.0,2.9,46.675738,43.414926,0.492833,3974036622.0,47.09375,43.2,6.750898,0.0,0.0
10.0,81.9,1.0,2.9,46.826393,42.641819,40.142551,3974047591.0,86.228125,43.2,28.10603,0.0,0.0
10.0,81.9,1.0,2.9,46.69601,43.466175,0.523013,3974047718.0,47.115625,43.2,7.405086,0.0,0.0
10.0,81.9,1.0,2.9,46.728834,43.42292,0.53989,3974047839.0,86.121875,43.2,6.789289,0.0,0.0
10.0,81.9,1.0,2.9,46.764311,42.673949,40.127123,3974047977.0,47.1,43.2,29.369605,0.0,0.0
10.0,81.9,1.0,2.9,46.696655,43.44657,0.516226,3974048094.0,47.234375,43.2,7.431096,0.0,0.0
10.0,81.9,1.0,2.9,46.767507,42.644444,40.122119,3974048226.0,86.30625,43.2,24.241397,0.0,0.0
10.0,81.9,1.0,2.9,46.707528,43.454969,0.512009,3974048353.0,47.253125,43.2,7.114005,0.0,0.0
10.0,81.9,1.0,2.9,46.705967,43.347059,0.485314,3974048475.0,86.325,43.2,5.886884,0.0,0.0
10.0,81.9,1.0,2.9,46.856193,42.713615,40.13085,3974048613.0,46.984375,43.2,29.15237,0.0,0.0
