10.0,81.9,1.0,2.9,28.426891,18.99844,40.043573,3954949380.0,450.0,820.0,15.878268,128.0,18.0
10.0,81.9,1.0,2.9,29.618633,19.494419,40.440081,3954949579.0,450.0,820.0,19.918886,128.0,131.0
10.0,81.9,1.0,2.9,27.626643,18.051314,40.346009,3954949778.0,470.0,820.0,18.753695,128.0,131.0
10.0,81.9,1.0,2.9,27.858943,18.848246,42.086308,3954949978.0,450.0,820.0,17.583625,128.0,132.0
10.0,81.9,1.0,2.9,26.858599,17.864899,41.102681,3954950177.0,450.0,820.0,18.657147,128.0,131.0
10.0,81.9,1.0,2.9,28.508317,18.810289,39.567726,3954950376.0,450.0,820.0,20.976052,128.0,131.0
10.0,81.9,1.0,2.9,27.023776,18.323322,39.031093,3954950575.0,450.0,820.0,14.113189,128.0,131.0
10.0,81.9,1.0,2.9,28.476852,18.646035,40.868282,3954950774.0,450.0,820.0,12.13846,128.0,131.0
10.0,81.9,1.0,2.9,28.117164,18.411027,40.047555,3954950974.0,450.0,800.0,13.775725,128.0,132.0
10.0,81.9,1.0,2.9,28.728518,18.365076,40.695624,3954951173.0,450.0,820.0,15.434913,128.0,131.0
10.0,81.9,1.0,2.9,27.706044,18.575092,39.295201,3954952661.0,450.0,820.0,12.808229,128.0,19.0
10.0,81.9,1.0,2.9,31.861821,21.568679,39.016166,3954952830.0,470.0,840.0,11.723745,128.0,67.0
10.0,81.9,1.0,2.9,31.117438,20.781608,40.28975,3954952932.0,430.0,800.0,14.566666,128.0,34.0
10.0,81.9,1.0,2.9,31.525131,21.342006,40.329435,3954953035.0,470.0,840.0,19.531114,128.0,35.0
10.0,81.9,1.0,2.9,31.302683,21.195125,38.967001,3954953137.0,470.0,840.0,13.705537,128.0,34.0
10.0,81.9,1.0,2.9,30.423669,20.46183,39.768958,3954953239.0,470.0,820.0,19.938376,128.0,34.0
10.0,81.9,1.0,2.9,30.523737,20.551321,39.770773,3954953341.0,450.0,820.0,16.651751,128.0,34.0
10.0,81.9,1.0,2.9,30.52017,20.598276,39.764386,3954953443.0,450.0,820.0,15.122824,128.0,34.0
10.0,81.9,1.0,2.9,30.472129,20.536637,40.833196,3954953546.0,450.0,820.0,15.397449,128.0,35.0
