10.0,81.9,1.0,2.9,29.239631,19.795027,42.616468,3830260424.0,410.0,640.0
10.0,81.9,1.0,2.9,32.696274,16.80676,42.518089,3830260682.0,390.0,640.0
10.0,81.9,1.0,2.9,30.873338,17.419341,41.691828,3830260940.0,390.0,620.0
10.0,81.9,1.0,2.9,33.074686,22.952833,41.236783,3830261198.0,390.0,620.0
10.0,81.9,1.0,2.9,36.535982,24.335645,41.923274,3830261456.0,390.0,620.0
10.0,81.9,1.0,2.9,36.445508,23.957957,42.128081,3830261714.0,390.0,620.0
10.0,81.9,1.0,2.9,34.858519,22.130037,41.838012,3830261972.0,390.0,620.0
10.0,81.9,1.0,2.9,36.561786,24.366017,42.038837,3830262230.0,390.0,620.0
10.0,81.9,1.0,2.9,39.420532,24.240612,42.479177,3830262488.0,390.0,620.0
10.0,81.9,1.0,2.9,38.100943,23.52247,41.732465,3830262746.0,390.0,600.0
10.0,81.9,1.0,2.9,35.704755,21.593618,41.196991,3830263004.0,390.0,620.0
10.0,81.9,1.0,2.9,36.531068,22.715914,40.872958,3830263262.0,390.0,600.0
10.0,81.9,1.0,2.9,38.160485,23.60689,43.311928,3830263520.0,390.0,600.0
10.0,81.9,1.0,2.9,38.484993,23.44446,42.491811,3830263778.0,390.0,620.0
10.0,81.9,1.0,2.9,40.044637,25.480428,42.131647,3830264036.0,390.0,620.0
10.0,81.9,1.0,2.9,40.054653,24.814589,41.744752,3830264294.0,390.0,600.0
10.0,81.9,1.0,2.9,37.302415,23.657604,42.811224,3830264552.0,390.0,600.0
10.0,81.9,1.0,2.9,39.828478,25.155889,42.908459,3830264810.0,390.0,600.0
10.0,81.9,1.0,2.9,40.258403,25.140311,42.995732,3830265068.0,390.0,600.0
10.0,81.9,1.0,2.9,41.086053,26.771,43.708605,3830265326.0,390.0,600.0
10.0,81.9,1.0,2.9,39.063045,24.92297,42.27747,3830265584.0,390.0,600.0
10.0,81.9,1.0,2.9,41.499859,26.962141,40.061803,3830265842.0,390.0,600.0
10.0,81.9,1.0,2.9,39.907204,25.385153,42.019143,3830266100.0,390.0,580.0
10.0,81.9,1.0,2.9,40.118355,25.635197,42.411558,3830266358.0,390.0,580.0
10.0,81.9,1.0,2.9,40.994393,26.149659,43.388486,3830266616.0,390.0,580.0
10.0,81.9,1.0,2.9,40.069156,26.167086,42.136751,3830266874.0,390.0,600.0
10.0,81.9,1.0,2.9,42.737846,27.796065,41.185818,3830267132.0,390.0,580.0
10.0,81.9,1.0,2.9,42.173289,27.222715,44.2439,3830267390.0,370.0,560.0
10.0,81.9,1.0,2.9,40.2628,26.056038,41.259023,3830267648.0,390.0,600.0
10.0,81.9,1.0,2.9,42.185405,27.342384,40.314466,3830267906.0,390.0,580.0
10.0,81.9,1.0,2.9,41.393748,26.409357,41.95913,3830268164.0,390.0,580.0
10.0,81.9,1.0,2.9,42.436846,27.833806,42.880887,3830268422.0,390.0,600.0
10.0,81.9,1.0,2.9,42.458146,27.729368,42.615968,3830268680.0,390.0,600.0
10.0,81.9,1.0,2.9,40.499058,26.18621,41.715087,3830268987.0,390.0,600.0
10.0,81.9,1.0,2.9,42.509027,27.574991,40.149049,3830269196.0,390.0,600.0
10.0,81.9,1.0,2.9,41.653891,28.049453,42.497057,3830270500.0,390.0,600.0
10.0,81.9,1.0,2.9,41.195207,28.017211,42.995638,3830270758.0,390.0,580.0
10.0,81.9,1.0,2.9,42.771599,28.637725,41.841653,3830271016.0,390.0,600.0
10.0,81.9,1.0,2.9,41.296719,28.075538,43.350452,3830271274.0,390.0,600.0
10.0,81.9,1.0,2.9,43.112785,29.199133,40.586138,3830271533.0,410.0,600.0
10.0,81.9,1.0,2.9,42.75934,29.339338,42.171547,3830271790.0,390.0,600.0
10.0,81.9,1.0,2.9,41.453006,28.207566,41.386011,3830272048.0,390.0,600.0
10.0,81.9,1.0,2.9,42.64281,28.994781,40.64468,3830272306.0,410.0,600.0
10.0,81.9,1.0,2.9,42.147972,28.255295,43.219208,3830272564.0,390.0,600.0
10.0,81.9,1.0,2.9,43.71478,30.134763,43.716374,3830272822.0,390.0,600.0
10.0,81.9,1.0,2.9,43.308032,30.109582,40.790373,3830273080.0,390.0,580.0
10.0,81.9,1.0,2.9,42.335122,29.164531,42.095313,3830273338.0,390.0,600.0
10.0,81.9,1.0,2.9,42.560796,29.298246,43.237681,3830273596.0,390.0,600.0
10.0,81.9,1.0,2.9,42.757711,29.307947,41.116174,3830273854.0,390.0,600.0
10.0,81.9,1.0,2.9,43.136557,30.248079,43.697716,3830274112.0,390.0,580.0
10.0,81.9,1.0,2.9,42.905941,29.849787,41.145835,3830274370.0,390.0,600.0
10.0,81.9,1.0,2.9,42.802702,29.968365,41.450951,3830274628.0,390.0,580.0
10.0,81.9,1.0,2.9,43.223826,29.723861,40.439184,3830274886.0,390.0,600.0
10.0,81.9,1.0,2.9,43.177929,30.283206,41.218356,3830275144.0,390.0,560.0
10.0,81.9,1.0,2.9,43.619841,30.870536,41.487381,3830275402.0,390.0,580.0
10.0,81.9,1.0,2.9,41.953033,29.690058,44.581255,3830275660.0,390.0,580.0
10.0,81.9,1.0,2.9,42.663395,29.891898,43.417619,3830275918.0,390.0,580.0
10.0,81.9,1.0,2.9,43.014866,30.266527,40.337083,3830276176.0,390.0,580.0
10.0,81.9,1.0,2.9,44.235168,31.214692,42.397091,3830276434.0,390.0,600.0
10.0,81.9,1.0,2.9,43.196952,31.522435,42.896909,3830276692.0,390.0,580.0
10.0,81.9,1.0,2.9,42.986411,30.386408,41.728549,3830276950.0,390.0,600.0
10.0,81.9,1.0,2.9,43.467542,30.986904,43.298081,3830277208.0,390.0,580.0
10.0,81.9,1.0,2.9,43.965561,31.924058,43.516727,3830277466.0,390.0,580.0
10.0,81.9,1.0,2.9,44.827307,33.148873,40.809025,3830277724.0,390.0,580.0
10.0,81.9,1.0,2.9,42.979489,31.554468,42.080425,3830277983.0,390.0,600.0
10.0,81.9,1.0,2.9,43.307404,31.149939,42.493024,3830278241.0,390.0,600.0
10.0,81.9,1.0,2.9,43.461622,31.475987,41.865311,3830278499.0,390.0,600.0
10.0,81.9,1.0,2.9,43.492577,32.057865,42.228431,3830278757.0,390.0,600.0
10.0,81.9,1.0,2.9,43.404032,32.077786,42.429106,3830279015.0,390.0,600.0
10.0,81.9,1.0,2.9,42.883462,31.219878,41.472299,3830279272.0,390.0,580.0
10.0,81.9,1.0,2.9,42.644716,31.190116,43.325405,3830279530.0,390.0,580.0
10.0,81.9,1.0,2.9,43.631602,31.938668,41.814295,3830279789.0,390.0,600.0
10.0,81.9,1.0,2.9,44.128934,32.501322,40.985965,3830280047.0,410.0,600.0
10.0,81.9,1.0,2.9,43.516464,31.689516,42.09222,3830280305.0,390.0,600.0
10.0,81.9,1.0,2.9,43.524764,31.878968,40.214742,3830280563.0,390.0,600.0
10.0,81.9,1.0,2.9,45.195272,33.858455,41.079828,3830280821.0,390.0,600.0
10.0,81.9,1.0,2.9,44.213039,33.64435,43.393286,3830281079.0,390.0,600.0
10.0,81.9,1.0,2.9,43.806104,32.890131,43.645068,3830281337.0,390.0,600.0
10.0,81.9,1.0,2.9,43.076296,31.809121,40.035016,3830281595.0,390.0,600.0
