10.0,81.9,1.0,2.9,30.068381,28.658839,38.086192,3964359425.0,410.0,900.0,19.233551,128.0,17.0
10.0,81.9,1.0,2.9,29.261904,28.039476,39.730114,3964359625.0,410.0,900.0,20.033805,128.0,132.0
10.0,81.9,1.0,2.9,29.571025,28.075811,39.467129,3964359824.0,410.0,920.0,22.439604,128.0,132.0
10.0,81.9,1.0,2.9,31.930478,30.655446,39.637497,3964360024.0,430.0,940.0,23.872629,128.0,131.0
10.0,81.9,1.0,2.9,32.211704,30.688382,41.418337,3964360224.0,410.0,960.0,16.261468,128.0,131.0
10.0,81.9,1.0,2.9,31.426812,29.907024,39.783952,3964360423.0,410.0,940.0,15.478845,128.0,132.0
10.0,81.9,1.0,2.9,30.076607,28.587277,39.851762,3964360623.0,410.0,980.0,8.178611,128.0,131.0
10.0,81.9,1.0,2.9,29.504917,28.196041,40.725415,3964360823.0,410.0,960.0,7.93691,128.0,132.0
10.0,81.9,1.0,2.9,27.142153,26.347669,41.092943,3964361023.0,410.0,960.0,22.686967,128.0,132.0
10.0,81.9,1.0,2.9,26.209306,24.973648,38.457891,3964361223.0,390.0,940.0,21.500851,128.0,132.0
10.0,81.9,1.0,2.9,46.624126,45.343947,40.051529,3964375060.0,350.0,760.0,12.31333,128.0,15.0
10.0,81.9,1.0,2.9,53.473034,50.68103,41.124497,3964375260.0,370.0,820.0,19.240543,128.0,131.0
10.0,81.9,1.0,2.9,51.204089,49.081443,39.599406,3964375459.0,370.0,840.0,25.596927,128.0,131.0
10.0,81.9,1.0,2.9,49.971246,47.494423,40.115692,3964375659.0,370.0,820.0,18.183234,128.0,131.0
10.0,81.9,1.0,2.9,50.732169,48.122416,39.438514,3964375858.0,350.0,820.0,14.21131,128.0,131.0
10.0,81.9,1.0,2.9,49.551639,46.569032,38.891003,3964376058.0,370.0,820.0,15.112981,128.0,132.0
10.0,81.9,1.0,2.9,48.905039,47.023595,40.583617,3964376258.0,370.0,840.0,14.132854,128.0,131.0
10.0,81.9,1.0,2.9,49.412695,46.871924,40.933069,3964376458.0,370.0,820.0,13.918364,128.0,132.0
10.0,81.9,1.0,2.9,48.411827,46.11466,40.150502,3964376658.0,370.0,820.0,16.769655,128.0,132.0
10.0,81.9,1.0,2.9,48.283244,46.72895,40.366633,3964387789.0,370.0,820.0,22.680248,128.0,262.0
10.0,81.9,1.0,2.9,48.156782,45.902956,40.199586,3964387989.0,350.0,800.0,15.165278,128.0,131.0
10.0,81.9,1.0,2.9,48.167879,46.550361,39.980981,3964388189.0,370.0,800.0,9.639191,128.0,131.0
10.0,81.9,1.0,2.9,47.969708,45.718301,39.762999,3964388389.0,350.0,780.0,17.118339,128.0,131.0
10.0,81.9,1.0,2.9,47.689082,45.718097,40.203928,3964388589.0,350.0,780.0,23.89576,128.0,131.0
10.0,81.9,1.0,2.9,48.430692,46.55251,39.767265,3964388789.0,370.0,820.0,17.196262,128.0,131.0
