10.0,81.9,1.0,2.9,24.359102,18.251343,40.999627,3954935573.0,350.0,540.0,24.86538,128.0,37.0
10.0,81.9,1.0,2.9,24.057619,17.453458,40.782312,3954935773.0,350.0,540.0,12.192249,128.0,131.0
10.0,81.9,1.0,2.9,24.06842,17.748066,38.785303,3954935972.0,350.0,560.0,15.482672,128.0,131.0
10.0,81.9,1.0,2.9,23.971702,17.905692,38.969156,3954936171.0,370.0,580.0,15.070664,128.0,132.0
10.0,81.9,1.0,2.9,23.890674,17.560627,38.675187,3954936370.0,370.0,580.0,17.496392,128.0,131.0
10.0,81.9,1.0,2.9,24.556343,17.838671,40.216259,3954936569.0,390.0,600.0,14.232175,128.0,131.0
10.0,81.9,1.0,2.9,24.370285,18.511013,39.930236,3954936769.0,390.0,620.0,14.203657,128.0,131.0
10.0,81.9,1.0,2.9,24.914461,19.250463,40.30584,3954936968.0,390.0,640.0,12.449265,128.0,132.0
10.0,81.9,1.0,2.9,25.563214,18.802579,40.969023,3954937167.0,390.0,640.0,14.948405,128.0,131.0
10.0,81.9,1.0,2.9,26.069414,19.814681,41.53115,3954937366.0,410.0,660.0,10.587039,128.0,131.0
10.0,81.9,1.0,2.9,29.512059,19.724928,39.709602,3954955268.0,450.0,840.0,14.866077,128.0,19.0
10.0,81.9,1.0,2.9,29.512059,19.724928,39.709602,3954955467.0,450.0,840.0,14.866077,128.0,132.0
10.0,81.9,1.0,2.9,29.226297,19.874346,39.552627,3954955586.0,450.0,800.0,20.178524,128.0,21.0
10.0,81.9,1.0,2.9,29.250871,20.209719,41.148213,3954955785.0,470.0,840.0,14.461446,128.0,131.0
10.0,81.9,1.0,2.9,30.187526,20.446895,39.106148,3954955984.0,450.0,820.0,22.281822,128.0,131.0
10.0,81.9,1.0,2.9,29.242858,19.432854,40.657945,3954956184.0,470.0,840.0,13.18455,128.0,132.0
10.0,81.9,1.0,2.9,30.038615,19.832024,40.092247,3954956383.0,450.0,840.0,14.524178,128.0,131.0
10.0,81.9,1.0,2.9,29.654192,20.726509,38.926074,3954956582.0,450.0,820.0,13.186248,128.0,131.0
