10.0,81.9,1.0,2.9,37.890421,35.356557,57.673063,3855755219.0,430.0,520.0
10.0,81.9,1.0,2.9,39.912333,38.858595,55.328291,3855755477.0,430.0,520.0
10.0,81.9,1.0,2.9,38.819644,37.373442,53.952913,3855755735.0,450.0,520.0
10.0,81.9,1.0,2.9,37.661283,36.529389,55.785859,3855755993.0,430.0,520.0
10.0,81.9,1.0,2.9,37.402301,36.391646,54.329594,3855756251.0,430.0,520.0
10.0,81.9,1.0,2.9,38.655973,37.010276,54.808123,3855756509.0,430.0,520.0
10.0,81.9,1.0,2.9,37.094544,35.976315,55.668778,3855756767.0,430.0,520.0
10.0,81.9,1.0,2.9,34.984069,33.797937,56.25482,3855757025.0,450.0,520.0
10.0,81.9,1.0,2.9,36.076544,34.490569,55.443665,3855757283.0,430.0,520.0
10.0,81.9,1.0,2.9,35.091434,34.101594,55.437124,3855757541.0,430.0,520.0
10.0,81.9,1.0,2.9,35.38247,33.809165,54.945748,3855757799.0,430.0,520.0
10.0,81.9,1.0,2.9,35.820371,34.223868,54.444409,3855758057.0,430.0,520.0
10.0,81.9,1.0,2.9,35.433114,34.196614,54.444029,3855758315.0,450.0,520.0
10.0,81.9,1.0,2.9,36.140238,35.247343,55.802841,3855758573.0,430.0,520.0
10.0,81.9,1.0,2.9,34.654118,33.325991,55.078604,3855758831.0,430.0,520.0
10.0,81.9,1.0,2.9,35.202813,34.000425,55.040029,3855759089.0,430.0,520.0
10.0,81.9,1.0,2.9,34.370952,33.286928,55.250319,3855759347.0,430.0,500.0
10.0,81.9,1.0,2.9,35.179836,33.918726,55.112146,3855759605.0,430.0,520.0
10.0,81.9,1.0,2.9,35.467561,34.399848,55.397954,3855759863.0,430.0,520.0
10.0,81.9,1.0,2.9,36.086687,34.50087,55.445736,3855760121.0,430.0,500.0
10.0,81.9,1.0,2.9,35.5782,34.263065,55.199356,3855760379.0,430.0,500.0
10.0,81.9,1.0,2.9,36.068159,34.974985,55.4882,3855760637.0,430.0,500.0
10.0,81.9,1.0,2.9,36.748769,35.312348,55.656729,3855760895.0,430.0,520.0
10.0,81.9,1.0,2.9,35.54826,34.483213,55.435753,3855761153.0,430.0,500.0
10.0,81.9,1.0,2.9,34.702879,33.458774,55.43985,3855761411.0,430.0,500.0
