-0.12, 41.37037037037038
-0.1192, 41.24905575785377
-0.1184, 41.52676829685804
-0.11760000000000001, 42.145463067011505
-0.11680000000000001, 42.3971138341625
-0.11600000000000002, 42.30059652033684
-0.11520000000000002, 42.2809306028207
-0.11440000000000003, 42.30139448306177
-0.11360000000000003, 42.29430258629
-0.11280000000000004, 42.32582994395972
-0.11200000000000004, 42.30244950547011
-0.11120000000000005, 42.071265884526426
-0.11040000000000005, 41.72772879016907
-0.10960000000000006, 41.4337567229652
-0.10880000000000006, 41.33427393388526
-0.10800000000000007, 41.36918654334511
-0.10720000000000007, 41.37589266223375
-0.10640000000000008, 41.37174023555089
-0.10560000000000008, 41.37762474900181
-0.10480000000000009, 41.343787380356275
-0.10400000000000009, 41.36459645004115
-0.1032000000000001, 41.591535258088825
-0.1024000000000001, 41.93385247661891
-0.1016000000000001, 42.23077014090215
-0.10080000000000011, 42.33613091769108
-0.10000000000000012, 42.301678627883376
-0.09920000000000012, 42.29116079506237
-0.09840000000000013, 42.30137459464824
-0.09760000000000013, 42.30078902923597
-0.09680000000000014, 42.29874661785277
-0.09600000000000014, 42.29944492655126
-0.09520000000000015, 42.300020207333375
-0.09440000000000015, 42.29910198558045
-0.09360000000000016, 42.2983301722183
-0.09280000000000015, 42.30294355075243
-0.09200000000000016, 42.30081003931774
-0.09120000000000017, 42.28188680616678
-0.09040000000000017, 42.31828613425597
-0.0896000000000002, 42.36067459408504
-0.08880000000000018, 42.10645548407615
-0.08800000000000019, 41.833683146138
-0.0872000000000002, 42.09945147382264
-0.08640000000000021, 42.284710779278285
-0.0856000000000002, 41.95697326137679
-0.08480000000000021, 41.814039894864464
-0.0840000000000002, 41.85000539363844
-0.08320000000000022, 41.53787738792454
-0.08240000000000022, 41.39705779894578
-0.08160000000000023, 41.74422576003572
-0.08080000000000022, 41.754725992906145
-0.08000000000000024, 41.39984956602761
-0.07920000000000024, 41.32733880938355
-0.07840000000000025, 41.36496553784464
-0.07760000000000027, 41.316093449410204
-0.07680000000000026, 41.54766186119882
-0.07600000000000026, 41.83590066859334
