Date_Time,Serial#,Wavelength[nm],Power[W],Temperature_1[C],Temperature_2[C]
2022-03-18 16:05:00,dmg,970,5.2748951e-11,22.0,24.0
2022-03-18 16:05:55,dmg,970,0.000901409599,25.25,24.0
2022-03-18 16:06:40,dmg,970,0.000901891675,29.5,24.0
2022-03-18 16:07:30,dmg,970,0.000903078413,34.0,24.25
2022-03-18 16:08:20,dmg,970,0.000903968408,39.0,24.25
2022-03-18 16:09:10,dmg,970,0.000905080989,44.0,24.25
2022-03-18 16:10:00,dmg,970,0.000906564353,49.0,24.25
2022-03-18 16:10:50,dmg,970,0.000908381538,54.0,24.25
2022-03-18 16:11:40,dmg,970,0.000910643663,58.75,24.5
2022-03-18 16:12:31,dmg,970,0.000913091237,63.75,24.5
2022-03-18 16:13:21,dmg,970,0.00091476005,68.75,24.5
2022-03-18 16:14:11,dmg,970,0.000916391844,73.5,24.75
2022-03-18 16:15:01,dmg,970,0.000918134756,78.0,24.75
2022-03-18 16:15:51,dmg,970,0.000920471095,80.25,24.75
2022-03-18 16:16:41,dmg,970,0.000922807434,80.75,24.75
2022-03-18 16:17:31,dmg,970,0.000925106695,81.0,24.75
2022-03-18 16:18:21,dmg,970,0.000927072193,81.0,24.75
2022-03-18 16:19:11,dmg,970,0.000928852183,80.75,24.75
2022-03-18 16:20:01,dmg,970,0.00093040982,80.5,25.0
2022-03-18 16:20:51,dmg,970,0.000931893126,80.5,25.0
2022-03-18 16:21:41,dmg,970,0.000933228177,80.25,25.0
2022-03-18 16:22:31,dmg,970,0.000934563228,80.25,25.0
2022-03-18 16:23:21,dmg,970,0.000935861201,79.75,25.0
2022-03-18 16:24:11,dmg,970,0.000937159231,79.25,25.25
2022-03-18 16:25:01,dmg,970,0.00093819754,79.0,25.25
2022-03-18 16:25:51,dmg,970,0.000939347199,78.5,25.25
2022-03-18 16:26:41,dmg,970,0.000940126018,78.0,25.25
2022-03-18 16:27:31,dmg,970,0.000940793543,78.5,25.5
2022-03-18 16:28:21,dmg,970,0.000941461069,80.5,25.5
2022-03-18 16:29:11,dmg,970,0.000942351064,81.0,25.25
2022-03-18 16:30:01,dmg,970,0.000943166902,81.0,25.5
2022-03-18 16:30:51,dmg,970,0.000943834428,80.5,25.5
2022-03-18 16:31:41,dmg,970,0.00094439066,80.0,25.5
2022-03-18 16:32:31,dmg,970,0.000945132459,79.75,25.25
2022-03-18 16:33:21,dmg,970,0.000945651613,79.0,25.5
2022-03-18 16:34:11,dmg,970,0.000945762906,78.5,25.5
2022-03-18 16:35:01,dmg,970,0.000946430431,79.5,25.5
2022-03-18 16:35:51,dmg,970,0.000946726999,81.5,25.5
2022-03-18 16:36:41,dmg,970,0.000947357505,81.5,25.5
2022-03-18 16:37:32,dmg,970,0.000947654189,81.25,25.5
2022-03-18 16:38:22,dmg,970,0.000948173343,80.75,25.75
2022-03-18 16:39:12,dmg,970,0.000948433008,80.5,25.75
2022-03-18 16:40:02,dmg,970,0.000948507106,80.0,25.75
2022-03-18 16:40:52,dmg,970,0.000948692556,79.25,25.5
2022-03-18 16:41:42,dmg,970,0.00094876677,78.75,25.5
2022-03-18 16:42:32,dmg,970,0.000948877947,80.0,25.5
2022-03-18 16:43:22,dmg,970,0.000949248788,81.5,25.5
2022-03-18 16:44:12,dmg,970,0.000949656765,81.75,25.5
